mois,dep,estim_rsa,rsa
2018-08-01,71,0,10040
2018-08-01,72,0,10700
2018-08-01,73,0,5540
2018-08-01,74,0,8040
2018-08-01,75,0,62980
2018-08-01,76,0,40820
2018-08-01,77,0,28730
2018-08-01,78,0,22840
2018-08-01,79,0,6770
2018-08-01,80,0,18440
2018-08-01,81,0,10630
2018-08-01,82,0,6600
2018-08-01,83,0,31200
2018-08-01,84,0,17130
2018-08-01,85,0,7210
2018-08-01,86,0,12290
2018-08-01,87,0,9610
2018-08-01,88,0,10740
2018-08-01,89,0,8760
2018-08-01,90,0,4000
2018-08-01,91,0,27260
2018-08-01,92,0,30890
2018-08-01,93,0,84130
2018-08-01,94,0,42640
2018-08-01,95,0,33500
2018-08-01,971,0,44000
2018-08-01,972,0,36240
2018-08-01,973,0,22310
2018-08-01,974,0,98030
2018-08-01,976,0,5950
2018-09-01,01,0,7460
2018-09-01,02,0,17470
2018-09-01,03,0,9780
2018-09-01,04,0,4220
2018-09-01,05,0,2840
2018-09-01,06,0,23610
2018-09-01,07,0,6460
2018-09-01,08,0,10600
2018-09-01,09,0,6070
2018-09-01,10,0,9470
2018-09-01,11,0,16290
2018-09-01,12,0,4150
2018-09-01,13,0,78290
2018-09-01,14,0,14480
2018-09-01,15,0,2260
2018-09-01,16,0,10550
2018-09-01,17,0,15710
2018-09-01,18,0,9370
2018-09-01,19,0,3190
2018-09-01,2A,0,2340
2018-09-01,2B,0,3810
2018-09-01,21,0,9740
2018-09-01,22,0,10770
2018-09-01,23,0,2690
2018-09-01,24,0,10290
2018-09-01,25,0,11750
2018-09-01,26,0,11860
2018-09-01,27,0,13080
2018-09-01,28,0,8360
2018-09-01,29,0,17180
2018-09-01,30,0,30600
2018-09-01,31,0,36590
2018-09-01,32,0,3820
2018-09-01,33,0,41290
2018-09-01,34,0,40110
2018-09-01,35,0,16880
2018-09-01,36,0,5100
2018-09-01,37,0,13440
2018-09-01,38,0,23130
2018-09-01,39,0,3590
2018-09-01,40,0,8000
2018-09-01,41,0,6920
2018-09-01,42,0,16770
2018-09-01,43,0,3110
2018-09-01,44,0,29100
2018-09-01,45,0,15380
2018-09-01,46,0,3800
2018-09-01,47,0,9600
2018-09-01,48,0,1210
2018-09-01,49,0,15460
2018-09-01,50,0,7470
2018-09-01,51,0,13940
2018-09-01,52,0,4230
2018-09-01,53,0,3670
2018-09-01,54,0,22150
2018-09-01,55,0,5010
2018-09-01,56,0,13730
2018-09-01,57,0,27030
2018-09-01,58,0,5630
2018-09-01,59,0,110530
2018-09-01,60,0,19790
2018-09-01,61,0,7060
2018-09-01,62,0,55840
2018-09-01,63,0,15520
2018-09-01,64,0,14220
2018-09-01,65,0,5460
2018-09-01,66,0,21850
2018-09-01,67,0,26450
2018-09-01,68,0,15060
2018-09-01,69,0,46180
2018-09-01,70,0,4210
2018-09-01,71,0,10070
2018-09-01,72,0,10640
2018-09-01,73,0,5550
2018-09-01,74,0,8110
2018-09-01,75,0,63450
2018-09-01,76,0,40860
2018-09-01,77,0,28940
2018-09-01,78,0,23010
2018-09-01,79,0,6760
2018-09-01,80,0,18420
2018-09-01,81,0,10660
2018-09-01,82,0,6620
2018-09-01,83,0,31210
2018-09-01,84,0,17210
2018-09-01,85,0,7190
2018-09-01,86,0,12300
2018-09-01,87,0,9670
2018-09-01,88,0,10670
2018-09-01,89,0,8830
2018-09-01,90,0,3990
2018-09-01,91,0,27430
2018-09-01,92,0,30890
2018-09-01,93,0,84210
2018-09-01,94,0,42930
2018-09-01,95,0,33560
2018-09-01,971,0,43890
2018-09-01,972,0,36210
2018-09-01,973,0,22300
2018-09-01,974,0,98400
2018-09-01,976,0,5930
2018-10-01,01,0,7520
2018-10-01,02,0,17580
2018-10-01,03,0,9780
2018-10-01,04,0,4230
2018-10-01,05,0,2840
2018-10-01,06,0,23790
2018-10-01,07,0,6520
2018-10-01,08,0,10600
2018-10-01,09,0,6120
2018-10-01,10,0,9530
2018-10-01,11,0,16370
2018-10-01,12,0,4200
2018-10-01,13,0,78680
2018-10-01,14,0,14510
2018-10-01,15,0,2250
2018-10-01,16,0,10610
2018-10-01,17,0,15740
2018-10-01,18,0,9430
2018-10-01,19,0,3200
2018-10-01,2A,0,2360
2018-10-01,2B,0,3830
2018-10-01,21,0,9820
2018-10-01,22,0,10840
2018-10-01,23,0,2660
2018-10-01,24,0,10290
2018-10-01,25,0,11830
2018-10-01,26,0,11970
2018-10-01,27,0,13160
2018-10-01,28,0,8410
2018-10-01,29,0,17340
2018-10-01,30,0,30960
2018-10-01,31,0,36800
2018-10-01,32,0,3860
2018-10-01,33,0,41680
2018-10-01,34,0,40610
2018-10-01,35,0,16980
2018-10-01,36,0,5180
2018-10-01,37,0,13490
2018-10-01,38,0,23370
2018-10-01,39,0,3610
2018-10-01,40,0,8030
2018-10-01,41,0,6960
2018-10-01,42,0,16860
2018-10-01,43,0,3120
2018-10-01,44,0,29400
2018-10-01,45,0,15460
2018-10-01,46,0,3820
2018-10-01,47,0,9690
2018-10-01,48,0,1220
2018-10-01,49,0,15570
2018-10-01,50,0,7500
2018-10-01,51,0,13960
2018-10-01,52,0,4250
2018-10-01,53,0,3690
2018-10-01,54,0,22170
2018-10-01,55,0,5060
2018-10-01,56,0,13840
2018-10-01,57,0,26990
2018-10-01,58,0,5650
2018-10-01,59,0,110550
2018-10-01,60,0,19880
2018-10-01,61,0,7080
2018-10-01,62,0,55950
2018-10-01,63,0,15680
2018-10-01,64,0,14350
2018-10-01,65,0,5480
2018-10-01,66,0,22030
2018-10-01,67,0,26470
2018-10-01,68,0,15170
2018-10-01,69,0,46630
2018-10-01,70,0,4250
2018-10-01,71,0,10140
2018-10-01,72,0,10690
2018-10-01,73,0,5530
2018-10-01,74,0,8200
2018-10-01,75,0,64150
2018-10-01,76,0,41050
2018-10-01,77,0,29210
2018-10-01,78,0,23240
2018-10-01,79,0,6780
2018-10-01,80,0,18430
2018-10-01,81,0,10640
2018-10-01,82,0,6620
2018-10-01,83,0,31550
2018-10-01,84,0,17290
2018-10-01,85,0,7240
2018-10-01,86,0,12320
2018-10-01,87,0,9710
2018-10-01,88,0,10710
2018-10-01,89,0,8920
2018-10-01,90,0,4040
2018-10-01,91,0,27710
2018-10-01,92,0,31120
2018-10-01,93,0,84990
2018-10-01,94,0,43460
2018-10-01,95,0,33890
2018-10-01,971,0,44010
2018-10-01,972,0,36310
2018-10-01,973,0,22370
2018-10-01,974,0,98740
2018-10-01,976,0,5860
2018-11-01,01,0,7620
2018-11-01,02,0,17650
2018-11-01,03,0,9860
2018-11-01,04,0,4280
2018-11-01,05,0,2910
2018-11-01,06,0,24000
2018-11-01,07,0,6540
2018-11-01,08,0,10650
2018-11-01,09,0,6180
2018-11-01,10,0,9640
2018-11-01,11,0,16530
2018-11-01,12,0,4210
2018-11-01,13,0,79160
2018-11-01,14,0,14640
2018-11-01,15,0,2270
2018-11-01,16,0,10640
2018-11-01,17,0,15900
2018-11-01,18,0,9480
2018-11-01,19,0,3250
2018-11-01,2A,0,2410
2018-11-01,2B,0,3870
2018-11-01,21,0,9920
2018-11-01,22,0,10960
2018-11-01,23,0,2670
2018-11-01,24,0,10390
2018-11-01,25,0,11810
2018-11-01,26,0,12100
2018-11-01,27,0,13210
2018-11-01,28,0,8490
2018-11-01,29,0,17520
2018-11-01,30,0,31310
2018-11-01,31,0,37070
2018-11-01,32,0,3910
2018-11-01,33,0,41890
2018-11-01,34,0,41090
2018-11-01,35,0,17040
2018-11-01,36,0,5220
2018-11-01,37,0,13550
2018-11-01,38,0,23470
2018-11-01,39,0,3630
2018-11-01,40,0,8090
2018-11-01,41,0,7050
2018-11-01,42,0,17020
2018-11-01,43,0,3190
2018-11-01,44,0,29610
2018-11-01,45,0,15540
2018-11-01,46,0,3840
2018-11-01,47,0,9750
2018-11-01,48,0,1260
2018-11-01,49,0,15640
2018-11-01,50,0,7510
2018-11-01,51,0,14000
2018-11-01,52,0,4260
2018-11-01,53,0,3730
2018-11-01,54,0,22210
2018-11-01,55,0,5090
2018-11-01,56,0,13940
2018-11-01,57,0,27010
2018-11-01,58,0,5710
2018-11-01,59,0,110860
2018-11-01,60,0,20060
2018-11-01,61,0,7170
2018-11-01,62,0,56300
2018-11-01,63,0,15750
2018-11-01,64,0,14520
2018-11-01,65,0,5510
2018-11-01,66,0,22280
2018-11-01,67,0,26570
2018-11-01,68,0,15210
2018-11-01,69,0,46880
2018-11-01,70,0,4290
2018-11-01,71,0,10190
2018-11-01,72,0,10730
2018-11-01,73,0,5590
2018-11-01,74,0,8310
2018-11-01,75,0,64330
2018-11-01,76,0,41310
2018-11-01,77,0,29430
2018-11-01,78,0,23520
2018-11-01,79,0,6810
2018-11-01,80,0,18520
2018-11-01,81,0,10690
2018-11-01,82,0,6640
2018-11-01,83,0,31970
2018-11-01,84,0,17510
2018-11-01,85,0,7330
2018-11-01,86,0,12330
2018-11-01,87,0,9720
2018-11-01,88,0,10770
2018-11-01,89,0,9030
2018-11-01,90,0,4050
2018-11-01,91,0,27940
2018-11-01,92,0,31320
2018-11-01,93,0,85240
2018-11-01,94,0,43850
2018-11-01,95,0,34210
2018-11-01,971,0,44130
2018-11-01,972,0,36370
2018-11-01,973,0,22420
2018-11-01,974,0,98570
2018-11-01,976,0,5770
2018-12-01,01,0,7670
2018-12-01,02,0,17630
2018-12-01,03,0,9890
2018-12-01,04,0,4300
2018-12-01,05,0,2900
2018-12-01,06,0,24080
2018-12-01,07,0,6590
2018-12-01,08,0,10630
2018-12-01,09,0,6210
2018-12-01,10,0,9650
2018-12-01,11,0,16500
2018-12-01,12,0,4210
2018-12-01,13,0,79090
2018-12-01,14,0,14680
2018-12-01,15,0,2280
2018-12-01,16,0,10620
2018-12-01,17,0,15880
2018-12-01,18,0,9500
2018-12-01,19,0,3230
2018-12-01,2A,0,2420
2018-12-01,2B,0,3890
2018-12-01,21,0,9880
2018-12-01,22,0,11000
2018-12-01,23,0,2670
2018-12-01,24,0,10420
2018-12-01,25,0,11770
2018-12-01,26,0,12080
2018-12-01,27,0,13190
2018-12-01,28,0,8490
2018-12-01,29,0,17470
2018-12-01,30,0,31300
2018-12-01,31,0,36810
2018-12-01,32,0,3890
2018-12-01,33,0,41780
2018-12-01,34,0,41200
2018-12-01,35,0,17020
2018-12-01,36,0,5240
2018-12-01,37,0,13490
2018-12-01,38,0,23400
2018-12-01,39,0,3660
2018-12-01,40,0,8140
2018-12-01,41,0,7020
2018-12-01,42,0,16900
2018-12-01,43,0,3200
2018-12-01,44,0,29520
2018-12-01,45,0,15500
2018-12-01,46,0,3860
2018-12-01,47,0,9730
2018-12-01,48,0,1240
2018-12-01,49,0,15560
2018-12-01,50,0,7530
2018-12-01,51,0,14030
2018-12-01,52,0,4250
2018-12-01,53,0,3710
2018-12-01,54,0,22160
2018-12-01,55,0,5040
2018-12-01,56,0,13890
2018-12-01,57,0,26850
2018-12-01,58,0,5670
2018-12-01,59,0,110690
2018-12-01,60,0,20070
2018-12-01,61,0,7180
2018-12-01,62,0,56160
2018-12-01,63,0,15710
2018-12-01,64,0,14570
2018-12-01,65,0,5510
2018-12-01,66,0,22430
2018-12-01,67,0,26510
2018-12-01,68,0,15240
2018-12-01,69,0,46680
2018-12-01,70,0,4260
2018-12-01,71,0,10180
2018-12-01,72,0,10790
2018-12-01,73,0,5540
2018-12-01,74,0,8360
2018-12-01,75,0,64050
2018-12-01,76,0,41400
2018-12-01,77,0,29420
2018-12-01,78,0,23520
2018-12-01,79,0,6830
2018-12-01,80,0,18540
2018-12-01,81,0,10640
2018-12-01,82,0,6640
2018-12-01,83,0,32120
2018-12-01,84,0,17430
2018-12-01,85,0,7350
2018-12-01,86,0,12310
2018-12-01,87,0,9720
2018-12-01,88,0,10740
2018-12-01,89,0,9060
2018-12-01,90,0,4020
2018-12-01,91,0,27920
2018-12-01,92,0,31230
2018-12-01,93,0,85200
2018-12-01,94,0,43860
2018-12-01,95,0,34310
2018-12-01,971,0,44060
2018-12-01,972,0,36280
2018-12-01,973,0,22300
2018-12-01,974,0,98990
2018-12-01,976,0,5620
2019-01-01,01,0,7610
2019-01-01,02,0,17700
2019-01-01,03,0,9910
2019-01-01,04,0,4300
2019-01-01,05,0,2940
2019-01-01,06,0,24300
2019-01-01,07,0,6650
2019-01-01,08,0,10630
2019-01-01,09,0,6250
2019-01-01,10,0,9670
2019-01-01,11,0,16540
2019-01-01,12,0,4250
2019-01-01,13,0,78970
2019-01-01,14,0,14750
2019-01-01,15,0,2280
2019-01-01,16,0,10650
2019-01-01,17,0,15910
2019-01-01,18,0,9450
2019-01-01,19,0,3190
2019-01-01,2A,0,2470
2019-01-01,2B,0,3930
2019-01-01,21,0,9840
2019-01-01,22,0,11050
2019-01-01,23,0,2690
2019-01-01,24,0,10460
2019-01-01,25,0,11770
2019-01-01,26,0,12050
2019-01-01,27,0,13200
2019-01-01,28,0,8490
2019-01-01,29,0,17530
2019-01-01,30,0,31480
2019-01-01,31,0,36620
2019-01-01,32,0,3850
2019-01-01,33,0,41800
2019-01-01,34,0,41380
2019-01-01,35,0,16970
2019-01-01,36,0,5180
2019-01-01,37,0,13500
2019-01-01,38,0,23210
2019-01-01,39,0,3650
2019-01-01,40,0,8220
2019-01-01,41,0,7040
2019-01-01,42,0,16790
2019-01-01,43,0,3190
2019-01-01,44,0,29480
2019-01-01,45,0,15480
2019-01-01,46,0,3930
2019-01-01,47,0,9710
2019-01-01,48,0,1290
2019-01-01,49,0,15520
2019-01-01,50,0,7540
2019-01-01,51,0,14060
2019-01-01,52,0,4300
2019-01-01,53,0,3690
2019-01-01,54,0,22150
2019-01-01,55,0,5060
2019-01-01,56,0,13950
2019-01-01,57,0,26740
2019-01-01,58,0,5710
2019-01-01,59,0,110360
2019-01-01,60,0,20100
2019-01-01,61,0,7190
2019-01-01,62,0,56120
2019-01-01,63,0,15680
2019-01-01,64,0,14620
2019-01-01,65,0,5530
2019-01-01,66,0,22540
2019-01-01,67,0,26600
2019-01-01,68,0,15230
2019-01-01,69,0,46480
2019-01-01,70,0,4230
2019-01-01,71,0,10190
2019-01-01,72,0,10860
2019-01-01,73,0,5570
2019-01-01,74,0,8350
2019-01-01,75,0,63610
2019-01-01,76,0,41380
2019-01-01,77,0,29400
2019-01-01,78,0,23530
2019-01-01,79,0,6820
2019-01-01,80,0,18530
2019-01-01,81,0,10670
2019-01-01,82,0,6650
2019-01-01,83,0,32340
2019-01-01,84,0,17600
2019-01-01,85,0,7410
2019-01-01,86,0,12350
2019-01-01,87,0,9690
2019-01-01,88,0,10740
2019-01-01,89,0,9010
2019-01-01,90,0,4030
2019-01-01,91,0,27860
2019-01-01,92,0,31060
2019-01-01,93,0,84910
2019-01-01,94,0,43710
2019-01-01,95,0,34350
2019-01-01,971,0,43870
2019-01-01,972,0,36090
2019-01-01,973,0,22480
2019-01-01,974,0,99570
2019-01-01,976,0,5440
2019-02-01,01,0,7580
2019-02-01,02,0,17790
2019-02-01,03,0,9930
2019-02-01,04,0,4330
2019-02-01,05,0,2900
2019-02-01,06,0,24160
2019-02-01,07,0,6650
2019-02-01,08,0,10620
2019-02-01,09,0,6250
2019-02-01,10,0,9720
2019-02-01,11,0,16510
2019-02-01,12,0,4230
2019-02-01,13,0,78760
2019-02-01,14,0,14700
2019-02-01,15,0,2250
2019-02-01,16,0,10610
2019-02-01,17,0,15890
2019-02-01,18,0,9420
2019-02-01,19,0,3200
2019-02-01,2A,0,2470
2019-02-01,2B,0,3930
2019-02-01,21,0,9870
2019-02-01,22,0,11000
2019-02-01,23,0,2660
2019-02-01,24,0,10520
2019-02-01,25,0,11760
2019-02-01,26,0,11940
2019-02-01,27,0,13310
2019-02-01,28,0,8530
2019-02-01,29,0,17500
2019-02-01,30,0,31440
2019-02-01,31,0,36560
2019-02-01,32,0,3880
2019-02-01,33,0,41590
2019-02-01,34,0,41510
2019-02-01,35,0,16900
2019-02-01,36,0,5210
2019-02-01,37,0,13510
2019-02-01,38,0,23060
2019-02-01,39,0,3650
2019-02-01,40,0,8260
2019-02-01,41,0,7050
2019-02-01,42,0,16860
2019-02-01,43,0,3170
2019-02-01,44,0,29340
2019-02-01,45,0,15400
2019-02-01,46,0,3950
2019-02-01,47,0,9700
2019-02-01,48,0,1270
2019-02-01,49,0,15610
2019-02-01,50,0,7560
2019-02-01,51,0,14150
2019-02-01,52,0,4320
2019-02-01,53,0,3680
2019-02-01,54,0,22140
2019-02-01,55,0,5020
2019-02-01,56,0,13890
2019-02-01,57,0,26630
2019-02-01,58,0,5680
2019-02-01,59,0,110140
2019-02-01,60,0,20060
2019-02-01,61,0,7160
2019-02-01,62,0,56030
2019-02-01,63,0,15710
2019-02-01,64,0,14650
2019-02-01,65,0,5540
2019-02-01,66,0,22610
2019-02-01,67,0,26640
2019-02-01,68,0,15310
2019-02-01,69,0,46360
2019-02-01,70,0,4250
2019-02-01,71,0,10230
2019-02-01,72,0,10850
2019-02-01,73,0,5500
2019-02-01,74,0,8310
2019-02-01,75,0,63500
2019-02-01,76,0,41320
2019-02-01,77,0,29330
2019-02-01,78,0,23550
2019-02-01,79,0,6800
2019-02-01,80,0,18520
2019-02-01,81,0,10640
2019-02-01,82,0,6610
2019-02-01,83,0,32380
2019-02-01,84,0,17550
2019-02-01,85,0,7440
2019-02-01,86,0,12340
2019-02-01,87,0,9710
2019-02-01,88,0,10760
2019-02-01,89,0,8990
2019-02-01,90,0,4030
2019-02-01,91,0,27920
2019-02-01,92,0,30890
2019-02-01,93,0,84790
2019-02-01,94,0,43810
2019-02-01,95,0,34350
2019-02-01,971,0,43670
2019-02-01,972,0,35970
2019-02-01,973,0,22460
2019-02-01,974,0,100150
2019-02-01,976,0,5440
2019-03-01,01,0,7600
2019-03-01,02,0,17930
2019-03-01,03,0,9940
2019-03-01,04,0,4330
2019-03-01,05,0,2900
2019-03-01,06,0,24050
2019-03-01,07,0,6630
2019-03-01,08,0,10620
2019-03-01,09,0,6220
2019-03-01,10,0,9710
2019-03-01,11,0,16530
2019-03-01,12,0,4260
2019-03-01,13,0,78710
2019-03-01,14,0,14680
2019-03-01,15,0,2290
2019-03-01,16,0,10610
2019-03-01,17,0,15930
2019-03-01,18,0,9390
2019-03-01,19,0,3190
2019-03-01,2A,0,2450
2019-03-01,2B,0,3960
2019-03-01,21,0,9840
2019-03-01,22,0,10990
2019-03-01,23,0,2620
2019-03-01,24,0,10520
2019-03-01,25,0,11810
2019-03-01,26,0,11860
2019-03-01,27,0,13350
2019-03-01,28,0,8540
2019-03-01,29,0,17530
2019-03-01,30,0,31520
2019-03-01,31,0,36630
2019-03-01,32,0,3890
2019-03-01,33,0,41500
2019-03-01,34,0,41500
2019-03-01,35,0,16830
2019-03-01,36,0,5240
2019-03-01,37,0,13550
2019-03-01,38,0,22980
2019-03-01,39,0,3710
2019-03-01,40,0,8270
2019-03-01,41,0,7050
2019-03-01,42,0,16860
2019-03-01,43,0,3160
2019-03-01,44,0,29380
2019-03-01,45,0,15510
2019-03-01,46,0,3960
2019-03-01,47,0,9720
2019-03-01,48,0,1280
2019-03-01,49,0,15640
2019-03-01,50,0,7510
2019-03-01,51,0,14270
2019-03-01,52,0,4340
2019-03-01,53,0,3670
2019-03-01,54,0,22060
2019-03-01,55,0,5020
2019-03-01,56,0,13800
2019-03-01,57,0,26700
2019-03-01,58,0,5690
2019-03-01,59,0,110010
2019-03-01,60,0,20140
2019-03-01,61,0,7180
2019-03-01,62,0,56100
2019-03-01,63,0,15700
2019-03-01,64,0,14700
2019-03-01,65,0,5520
2019-03-01,66,0,22690
2019-03-01,67,0,26780
2019-03-01,68,0,15360
2019-03-01,69,0,46350
2019-03-01,70,0,4240
2019-03-01,71,0,10260
2019-03-01,72,0,10910
2019-03-01,73,0,5470
2019-03-01,74,0,8260
2019-03-01,75,0,63350
2019-03-01,76,0,41270
2019-03-01,77,0,29330
2019-03-01,78,0,23570
2019-03-01,79,0,6760
2019-03-01,80,0,18580
2019-03-01,81,0,10640
2019-03-01,82,0,6590
2019-03-01,83,0,32290
2019-03-01,84,0,17580
2019-03-01,85,0,7500
2019-03-01,86,0,12350
2019-03-01,87,0,9660
2019-03-01,88,0,10770
2019-03-01,89,0,9050
2019-03-01,90,0,4020
2019-03-01,91,0,28050
2019-03-01,92,0,30800
2019-03-01,93,0,84740
2019-03-01,94,0,43780
2019-03-01,95,0,34400
2019-03-01,971,0,43520
2019-03-01,972,0,35820
2019-03-01,973,0,22520
2019-03-01,974,0,100480
2019-03-01,976,0,5470
2019-04-01,01,0,7600
2019-04-01,02,0,17990
2019-04-01,03,0,9980
2019-04-01,04,0,4360
2019-04-01,05,0,2920
2019-04-01,06,0,24010
2019-04-01,07,0,6650
2019-04-01,08,0,10620
2019-04-01,09,0,6270
2019-04-01,10,0,9710
2019-04-01,11,0,16480
2019-04-01,12,0,4300
2019-04-01,13,0,78510
2019-04-01,14,0,14670
2019-04-01,15,0,2290
2019-04-01,16,0,10600
2019-04-01,17,0,15870
2019-04-01,18,0,9420
2019-04-01,19,0,3200
2019-04-01,2A,0,2450
2019-04-01,2B,0,3930
2019-04-01,21,0,9900
2019-04-01,22,0,11000
2019-04-01,23,0,2650
2019-04-01,24,0,10530
2019-04-01,25,0,11780
2019-04-01,26,0,11790
2019-04-01,27,0,13370
2019-04-01,28,0,8540
2019-04-01,29,0,17420
2019-04-01,30,0,31490
2019-04-01,31,0,36660
2019-04-01,32,0,3910
2019-04-01,33,0,41360
2019-04-01,34,0,41370
2019-04-01,35,0,16860
2019-04-01,36,0,5290
2019-04-01,37,0,13630
2019-04-01,38,0,22880
2019-04-01,39,0,3720
2019-04-01,40,0,8250
2019-04-01,41,0,7040
2019-04-01,42,0,16920
2019-04-01,43,0,3130
2019-04-01,44,0,29300
2019-04-01,45,0,15540
2019-04-01,46,0,3950
2019-04-01,47,0,9680
2019-04-01,48,0,1280
2019-04-01,49,0,15600
2019-04-01,50,0,7530
2019-04-01,51,0,14310
2019-04-01,52,0,4290
2019-04-01,53,0,3710
2019-04-01,54,0,22010
2019-04-01,55,0,5020
2019-04-01,56,0,13780
2019-04-01,57,0,26620
2019-04-01,58,0,5670
2019-04-01,59,0,109940
2019-04-01,60,0,20100
2019-04-01,61,0,7150
2019-04-01,62,0,56160
2019-04-01,63,0,15680
2019-04-01,64,0,14760
2019-04-01,65,0,5500
2019-04-01,66,0,22630
2019-04-01,67,0,26810
2019-04-01,68,0,15410
2019-04-01,69,0,46350
2019-04-01,70,0,4210
2019-04-01,71,0,10280
2019-04-01,72,0,10950
2019-04-01,73,0,5440
2019-04-01,74,0,8260
2019-04-01,75,0,63220
2019-04-01,76,0,41340
2019-04-01,77,0,29360
2019-04-01,78,0,23600
2019-04-01,79,0,6690
2019-04-01,80,0,18570
2019-04-01,81,0,10630
2019-04-01,82,0,6540
2019-04-01,83,0,32150
2019-04-01,84,0,17570
2019-04-01,85,0,7490
2019-04-01,86,0,12360
2019-04-01,87,0,9720
2019-04-01,88,0,10740
2019-04-01,89,0,9010
2019-04-01,90,0,4010
2019-04-01,91,0,28080
2019-04-01,92,0,30700
2019-04-01,93,0,84830
2019-04-01,94,0,43820
2019-04-01,95,0,34430
2019-04-01,971,0,43530
2019-04-01,972,0,35810
2019-04-01,973,0,22590
2019-04-01,974,0,100560
2019-04-01,976,0,5400
2019-05-01,01,0,7570
2019-05-01,02,0,18120
2019-05-01,03,0,10030
2019-05-01,04,0,4360
2019-05-01,05,0,2930
2019-05-01,06,0,23800
2019-05-01,07,0,6650
2019-05-01,08,0,10640
2019-05-01,09,0,6270
2019-05-01,10,0,9710
2019-05-01,11,0,16390
2019-05-01,12,0,4310
2019-05-01,13,0,78400
2019-05-01,14,0,14640
2019-05-01,15,0,2320
2019-05-01,16,0,10580
2019-05-01,17,0,15890
2019-05-01,18,0,9430
2019-05-01,19,0,3230
2019-05-01,2A,0,2420
2019-05-01,2B,0,3940
2019-05-01,21,0,9940
2019-05-01,22,0,10970
2019-05-01,23,0,2670
2019-05-01,24,0,10550
2019-05-01,25,0,11860
2019-05-01,26,0,11850
2019-05-01,27,0,13330
2019-05-01,28,0,8530
2019-05-01,29,0,17480
2019-05-01,30,0,31450
2019-05-01,31,0,36800
2019-05-01,32,0,3900
2019-05-01,33,0,41340
2019-05-01,34,0,41320
2019-05-01,35,0,16960
2019-05-01,36,0,5330
2019-05-01,37,0,13630
2019-05-01,38,0,22940
2019-05-01,39,0,3690
2019-05-01,40,0,8250
2019-05-01,41,0,7070
2019-05-01,42,0,17000
2019-05-01,43,0,3140
2019-05-01,44,0,29270
2019-05-01,45,0,15620
2019-05-01,46,0,3920
2019-05-01,47,0,9700
2019-05-01,48,0,1280
2019-05-01,49,0,15570
2019-05-01,50,0,7520
2019-05-01,51,0,14410
2019-05-01,52,0,4330
2019-05-01,53,0,3700
2019-05-01,54,0,22030
2019-05-01,55,0,5050
2019-05-01,56,0,13790
2019-05-01,57,0,26740
2019-05-01,58,0,5680
2019-05-01,59,0,109970
2019-05-01,60,0,20110
2019-05-01,61,0,7190
2019-05-01,62,0,56160
2019-05-01,63,0,15680
2019-05-01,64,0,14790
2019-05-01,65,0,5520
2019-05-01,66,0,22690
2019-05-01,67,0,27020
2019-05-01,68,0,15440
2019-05-01,69,0,46500
2019-05-01,70,0,4210
2019-05-01,71,0,10280
2019-05-01,72,0,10970
2019-05-01,73,0,5480
2019-05-01,74,0,8280
2019-05-01,75,0,63240
2019-05-01,76,0,41490
2019-05-01,77,0,29410
2019-05-01,78,0,23690
2019-05-01,79,0,6690
2019-05-01,80,0,18630
2019-05-01,81,0,10730
2019-05-01,82,0,6540
2019-05-01,83,0,32060
2019-05-01,84,0,17590
2019-05-01,85,0,7500
2019-05-01,86,0,12370
2019-05-01,87,0,9820
2019-05-01,88,0,10710
2019-05-01,89,0,9010
2019-05-01,90,0,4030
2019-05-01,91,0,28120
2019-05-01,92,0,30750
2019-05-01,93,0,84960
2019-05-01,94,0,43880
2019-05-01,95,0,34660
2019-05-01,971,0,43670
2019-05-01,972,0,35820
2019-05-01,973,0,22560
2019-05-01,974,0,100620
2019-05-01,976,0,5430
2019-06-01,01,0,7570
2019-06-01,02,0,18150
2019-06-01,03,0,10010
2019-06-01,04,0,4310
2019-06-01,05,0,2930
2019-06-01,06,0,23570
2019-06-01,07,0,6580
2019-06-01,08,0,10580
2019-06-01,09,0,6260
2019-06-01,10,0,9690
2019-06-01,11,0,16320
2019-06-01,12,0,4280
2019-06-01,13,0,78070
2019-06-01,14,0,14570
2019-06-01,15,0,2280
2019-06-01,16,0,10570
2019-06-01,17,0,15750
2019-06-01,18,0,9400
2019-06-01,19,0,3240
2019-06-01,2A,0,2400
2019-06-01,2B,0,3870
2019-06-01,21,0,9930
2019-06-01,22,0,10960
2019-06-01,23,0,2690
2019-06-01,24,0,10500
2019-06-01,25,0,11880
2019-06-01,26,0,11800
2019-06-01,27,0,13370
2019-06-01,28,0,8570
2019-06-01,29,0,17500
2019-06-01,30,0,31410
2019-06-01,31,0,36750
2019-06-01,32,0,3900
2019-06-01,33,0,41120
2019-06-01,34,0,41140
2019-06-01,35,0,16950
2019-06-01,36,0,5280
2019-06-01,37,0,13620
2019-06-01,38,0,22870
2019-06-01,39,0,3680
2019-06-01,40,0,8230
2019-06-01,41,0,7070
2019-06-01,42,0,17030
2019-06-01,43,0,3140
2019-06-01,44,0,29240
2019-06-01,45,0,15700
2019-06-01,46,0,3910
2019-06-01,47,0,9720
2019-06-01,48,0,1280
2019-06-01,49,0,15560
2019-06-01,50,0,7480
2019-06-01,51,0,14410
2019-06-01,52,0,4300
2019-06-01,53,0,3710
2019-06-01,54,0,22050
2019-06-01,55,0,5040
2019-06-01,56,0,13810
2019-06-01,57,0,26750
